customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST05044,Female,0,No,No,7,Yes,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,106.32,1346.49,Yes
CUST05045,Female,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,116.51,6004.67,No
CUST05046,Male,0,No,Yes,11,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.63,3625.85,Yes
CUST05047,Female,0,No,No,42,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,68.74,3908.54,No
CUST05048,Female,0,Yes,Yes,36,Yes,Yes,DSL,No internet service,No,No,No,Yes,No,One year,Yes,Credit card (automatic),74.07,3212.67,No
CUST05049,Female,1,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,67.48,3916.46,No
CUST05050,Male,0,Yes,No,62,No,No,Fiber optic,Yes,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,56.7,1111.23,Yes
CUST05051,Female,0,No,Yes,9,Yes,No phone service,No,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),68.84,970.91,No
CUST05052,Male,0,No,Yes,36,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),46.62,2067.53,No
CUST05053,Female,0,Yes,Yes,10,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,39.03,2056.56,No
CUST05054,Female,0,Yes,Yes,18,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,52.15,3649.0,Yes
CUST05055,Male,0,Yes,No,51,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Credit card (automatic),20.3,914.63,No
CUST05056,Female,1,No,Yes,17,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),63.58,3363.15,No
CUST05057,Male,1,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,24.42,668.09,No
CUST05058,Male,0,Yes,Yes,22,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.55,1752.9,No
CUST05059,Male,0,Yes,No,11,Yes,No phone service,DSL,Yes,No,No internet service,Yes,No,No,Month-to-month,No,Electronic check,59.41,3321.01,No
CUST05060,Female,0,Yes,Yes,57,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),89.19,2497.03,Yes
CUST05061,Female,1,No,Yes,20,Yes,Yes,DSL,No,Yes,No,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),74.56,4692.0,Yes
CUST05062,Female,1,Yes,No,20,No,No,DSL,No,Yes,No,Yes,Yes,No internet service,One year,Yes,Mailed check,51.33,2293.21,No
CUST05063,Male,0,Yes,No,28,Yes,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,27.32,87.28,Yes
CUST05064,Female,0,Yes,Yes,46,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,61.95,1151.24,No
CUST05065,Male,0,No,Yes,11,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,110.7,5780.13,Yes
CUST05066,Female,0,No,Yes,57,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),36.87,1375.98,No
CUST05067,Male,0,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,106.21,3432.75,No
CUST05068,Male,0,No,Yes,18,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),96.98,6771.59,Yes
CUST05069,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,One year,No,Bank transfer (automatic),76.13,2242.21,No
CUST05070,Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,Two year,No,Mailed check,65.63,627.41,No
CUST05071,Male,1,Yes,Yes,4,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,85.71,2305.75,No
CUST05072,Male,0,Yes,No,25,No,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No,One year,Yes,Electronic check,95.45,6632.72,No
CUST05073,Male,0,No,No,62,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,97.98,6328.54,No
CUST05074,Male,0,Yes,Yes,51,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),89.94,5465.77,Yes
CUST05075,Male,0,Yes,No,9,Yes,Yes,No,No,No internet service,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),56.66,3194.18,No
CUST05076,Male,0,No,Yes,38,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),22.44,869.34,No
CUST05077,Female,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,68.52,1777.36,No
CUST05078,Female,0,No,No,10,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,34.34,1947.0,Yes
CUST05079,Male,0,Yes,No,71,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),65.05,1073.85,No
CUST05080,Female,0,Yes,No,47,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,65.88,2140.5,Yes
CUST05081,Female,0,Yes,No,15,No,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,71.03,4324.99,No
CUST05082,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),113.94,3020.78,No
CUST05083,Male,0,No,No,46,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Mailed check,82.93,4321.72,No
CUST05084,Male,0,Yes,Yes,47,Yes,Yes,DSL,No internet service,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),23.94,784.98,No
CUST05085,Female,0,No,No,68,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,93.4,1024.22,No
CUST05086,Male,0,No,No,24,Yes,No,DSL,Yes,Yes,Yes,No,No,No internet service,Month-to-month,No,Electronic check,88.93,3025.74,No
CUST05087,Female,0,No,No,36,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,98.37,99.97,Yes
CUST05088,Male,1,Yes,Yes,62,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,57.62,3191.22,No
CUST05089,Female,0,No,No,28,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,111.17,1815.04,Yes
CUST05090,Male,0,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,87.99,2407.17,Yes
CUST05091,Male,0,No,Yes,30,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,No,One year,Yes,Electronic check,36.41,939.41,Yes
CUST05092,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Electronic check,89.46,3241.0,No
CUST05093,Female,0,Yes,Yes,40,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),62.49,3369.32,Yes
CUST05094,Female,0,No,No,49,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,59.97,2849.77,Yes
CUST05095,Female,0,No,No,43,No,No,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,27.47,1284.2,No
CUST05096,Female,1,Yes,No,8,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,87.25,6028.03,Yes
CUST05097,Female,0,No,No,58,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,54.47,339.46,No
CUST05098,Male,0,No,Yes,26,No,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),76.69,939.29,Yes
CUST05099,Female,1,No,Yes,58,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,109.17,540.03,No
CUST05100,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,56.97,1212.19,No
CUST05101,Male,0,No,Yes,6,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),40.36,492.05,Yes
CUST05102,Female,0,No,Yes,15,No,No,DSL,Yes,Yes,Yes,No,No internet service,Yes,Two year,No,Electronic check,74.74,1877.61,No
CUST05103,Male,0,Yes,Yes,48,Yes,No,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),119.51,4949.61,No
CUST05104,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,Two year,No,Bank transfer (automatic),64.39,698.61,No
CUST05105,Female,0,Yes,Yes,43,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),67.29,655.86,Yes
CUST05106,Male,0,Yes,No,18,Yes,Yes,DSL,No,No,Yes,No,No internet service,Yes,Two year,No,Electronic check,21.85,974.89,No
CUST05107,Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,56.53,1036.87,Yes
CUST05108,Female,0,No,No,59,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,117.99,2385.54,Yes
CUST05109,Female,0,No,Yes,34,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Two year,No,Bank transfer (automatic),65.32,1413.61,No
CUST05110,Male,0,No,Yes,28,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),27.23,486.49,No
CUST05111,Male,1,No,Yes,69,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),97.78,4243.85,No
CUST05112,Male,0,No,Yes,44,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No,Two year,Yes,Credit card (automatic),107.12,1144.19,No
CUST05113,Male,0,No,No,26,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,90.42,1866.03,No
CUST05114,Female,0,No,No,68,Yes,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),49.44,3496.34,No
CUST05115,Female,0,No,No,34,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,One year,Yes,Bank transfer (automatic),51.79,1485.61,Yes
CUST05116,Female,0,Yes,Yes,18,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,82.68,3115.7,No
CUST05117,Female,0,No,Yes,16,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),91.39,1924.7,No
CUST05118,Male,1,No,Yes,34,No,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,94.75,5079.51,No
CUST05119,Male,1,Yes,No,29,Yes,No,No,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,107.62,4170.18,No
CUST05120,Female,1,No,No,47,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,84.11,2508.47,Yes
CUST05121,Female,1,Yes,Yes,56,Yes,No,DSL,No,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),77.95,5493.03,No
CUST05122,Female,0,No,No,16,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),65.68,195.32,No
CUST05123,Female,0,No,No,14,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),108.29,1645.05,Yes
CUST05124,Female,1,Yes,Yes,13,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.82,3831.52,Yes
CUST05125,Female,0,Yes,Yes,13,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,49.28,3531.14,No
CUST05126,Female,1,No,No,44,Yes,No,No,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.99,4038.93,No
CUST05127,Female,0,Yes,Yes,37,Yes,Yes,DSL,Yes,Yes,No,No internet service,No,Yes,Two year,Yes,Electronic check,59.15,3867.79,No
CUST05128,Female,0,No,No,62,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),109.76,5538.97,Yes
CUST05129,Male,0,No,Yes,10,Yes,Yes,No,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,87.32,5997.84,Yes
CUST05130,Female,1,No,No,47,No,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,113.37,3371.94,Yes
CUST05131,Male,0,No,Yes,25,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),33.59,1489.91,Yes
CUST05132,Male,0,No,Yes,66,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,37.9,2303.52,No
CUST05133,Female,0,No,Yes,24,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),114.88,1514.52,No
CUST05134,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,99.68,1203.83,Yes
CUST05135,Male,0,Yes,No,25,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,76.89,2353.07,No
CUST05136,Male,0,Yes,Yes,33,Yes,Yes,DSL,No internet service,No,No,No,Yes,Yes,One year,No,Mailed check,105.19,1083.16,No
CUST05137,Female,0,No,No,8,No,No,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),90.8,1704.01,Yes
CUST05138,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No,One year,Yes,Electronic check,68.5,3319.73,No
CUST05139,Female,0,No,Yes,6,No,Yes,No,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,90.71,1172.39,No
CUST05140,Female,0,Yes,Yes,29,Yes,No,No,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),61.38,3006.13,No
CUST05141,Female,0,No,Yes,65,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,115.41,3512.51,No
CUST05142,Male,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,69.26,4940.61,Yes
CUST05143,Male,1,No,Yes,67,Yes,No,No,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,33.13,2026.41,No
CUST05144,Female,0,No,No,57,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),56.57,3250.79,Yes
CUST05145,Male,0,No,No,54,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,81.08,1789.71,No
CUST05146,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,60.92,3482.13,Yes
CUST05147,Male,0,No,Yes,36,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No,No,One year,No,Mailed check,115.63,3397.14,No
CUST05148,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,115.66,4816.41,Yes
CUST05149,Male,0,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,81.08,2742.5,Yes
CUST05150,Male,0,No,No,25,Yes,Yes,DSL,No,No internet service,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),21.05,1173.44,Yes
CUST05151,Male,0,No,Yes,13,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,63.17,2511.15,Yes
CUST05152,Female,0,Yes,Yes,7,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,84.32,3838.08,No
CUST05153,Male,0,No,Yes,23,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,110.21,4480.98,No
CUST05154,Male,0,Yes,Yes,38,Yes,No,DSL,No,No internet service,No,No,No internet service,Yes,Two year,Yes,Mailed check,40.53,2619.06,No
CUST05155,Male,0,No,Yes,48,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,28.56,1948.09,Yes
CUST05156,Male,0,Yes,Yes,62,Yes,No phone service,No,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,89.82,2830.97,No
CUST05157,Male,1,Yes,Yes,25,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,44.98,1665.44,Yes
CUST05158,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),108.19,1437.65,Yes
CUST05159,Male,0,No,Yes,57,No,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,106.55,2462.42,No
CUST05160,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,75.73,4153.84,No
CUST05161,Female,1,Yes,Yes,70,No,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),68.67,3208.65,No
CUST05162,Male,0,No,Yes,38,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,24.39,1076.63,No
CUST05163,Male,0,No,No,30,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,119.57,4052.07,No
CUST05164,Male,0,No,Yes,49,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,43.89,1305.54,Yes
CUST05165,Male,1,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,60.52,1064.33,No
CUST05166,Female,0,Yes,No,71,Yes,No,DSL,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,81.73,5379.46,No
CUST05167,Female,1,No,Yes,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),60.98,4282.28,No
CUST05168,Female,0,Yes,No,14,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),101.77,1649.44,Yes
CUST05169,Female,0,No,No,37,Yes,Yes,DSL,No internet service,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),27.34,826.66,Yes
CUST05170,Female,0,No,Yes,70,Yes,No,DSL,No,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,95.96,1269.16,Yes
CUST05171,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,42.61,2189.71,Yes
CUST05172,Female,1,Yes,No,20,Yes,Yes,No,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),87.05,4189.57,Yes
CUST05173,Female,0,No,No,15,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,98.48,247.34,Yes
CUST05174,Female,0,No,No,66,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,101.84,2354.22,No
CUST05175,Female,0,No,Yes,64,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),82.55,1982.27,No
CUST05176,Female,0,Yes,No,12,Yes,No,DSL,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.56,4905.37,Yes
CUST05177,Female,0,Yes,No,63,Yes,No,DSL,No,No,No,No internet service,No,Yes,One year,Yes,Mailed check,93.68,1260.25,No
CUST05178,Female,0,No,Yes,60,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,21.57,1432.0,No
CUST05179,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,Yes,One year,No,Electronic check,80.11,544.1,No
CUST05180,Female,0,Yes,Yes,11,Yes,No,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.82,823.71,No
CUST05181,Female,0,No,No,40,Yes,No,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,One year,No,Electronic check,67.43,187.91,No
CUST05182,Male,0,Yes,Yes,65,No,No,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.61,6042.34,Yes
CUST05183,Female,0,Yes,No,7,Yes,No,DSL,Yes,No,No internet service,Yes,No internet service,Yes,One year,Yes,Electronic check,112.26,6725.7,No
CUST05184,Male,0,No,Yes,58,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,Yes,One year,No,Electronic check,86.66,4261.13,Yes
CUST05185,Female,0,No,No,24,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.88,4325.7,No
CUST05186,Female,0,Yes,Yes,4,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),58.94,126.1,No
CUST05187,Male,0,No,Yes,44,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,50.46,3052.23,Yes
CUST05188,Female,0,Yes,Yes,1,No,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),82.34,4084.87,No
CUST05189,Male,1,Yes,Yes,41,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,87.53,1077.15,Yes
CUST05190,Male,0,Yes,Yes,37,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,112.54,6478.54,No
CUST05191,Male,1,No,No,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,31.58,1774.79,No
CUST05192,Female,0,No,No,45,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No,No,Two year,No,Electronic check,114.7,2541.22,No
CUST05193,Female,1,No,Yes,21,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,71.17,2474.47,No
CUST05194,Female,0,Yes,Yes,32,Yes,No,Fiber optic,No,No,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,87.36,300.04,No
CUST05195,Male,0,Yes,No,31,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,88.15,125.95,Yes
CUST05196,Male,0,Yes,No,16,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No,No,Two year,No,Mailed check,36.01,706.9,No
CUST05197,Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,89.13,2021.74,No
CUST05198,Female,1,No,No,2,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,40.85,2521.32,Yes
CUST05199,Female,0,No,Yes,69,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),54.17,1829.38,Yes
CUST05200,Female,0,No,Yes,48,Yes,No,DSL,No,No internet service,No,No,No,No,One year,Yes,Credit card (automatic),107.24,7275.46,No
CUST05201,Female,1,Yes,Yes,54,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,104.15,4966.29,No
CUST05202,Male,0,Yes,No,30,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.38,4052.81,No
CUST05203,Male,0,No,Yes,20,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),36.13,864.19,Yes
CUST05204,Male,0,Yes,No,15,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),40.48,706.57,Yes
CUST05205,Female,1,No,No,16,Yes,No phone service,No,No,No internet service,No,Yes,No,No internet service,One year,Yes,Electronic check,87.64,2965.46,No
CUST05206,Male,0,Yes,No,0,No,Yes,DSL,No,No,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,47.99,2597.95,No
CUST05207,Male,0,Yes,No,71,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),49.16,1330.88,No
CUST05208,Male,0,Yes,Yes,64,Yes,No,No,No internet service,No,No,No,No internet service,Yes,Two year,No,Electronic check,38.27,2313.98,No
CUST05209,Male,0,Yes,Yes,65,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.88,3041.63,Yes
CUST05210,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),32.32,392.76,Yes
CUST05211,Female,1,No,Yes,23,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,90.1,2275.18,Yes
CUST05212,Male,1,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,20.42,88.54,No
CUST05213,Female,0,No,Yes,20,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,23.54,672.7,Yes
CUST05214,Female,0,Yes,Yes,36,Yes,No,DSL,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),99.32,3506.29,No
CUST05215,Female,0,No,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,Two year,Yes,Electronic check,33.55,2012.9,No
CUST05216,Female,0,No,Yes,37,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,No,Electronic check,102.57,3087.34,Yes
CUST05217,Female,0,Yes,Yes,52,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,21.82,981.73,No
CUST05218,Male,1,Yes,Yes,14,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,35.88,950.29,No
CUST05219,Male,0,No,No,41,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,68.86,3426.2,No
CUST05220,Female,0,No,Yes,3,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,60.29,801.77,Yes
